,Anion Concentration Summary Report,,,,,,,,,,,
,,,,,,,,,,,,
No. ,Name ,Dilution ,Amount ,Amount ,Amount ,Amount ,Amount ,Amount ,Amount ,Amount ,Amount ,Amount 
,,,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
,,,CD_1_Total,CD_1_Total,CD_1_Total,UV_VIS_1,CD_1_Total,CD_1_Total,UV_VIS_1,CD_1_Total,UV_VIS_1,CD_1_Total
,,,Fluoride,Chloride,Nitrite,Nitrite UV,Sulfate,Bromide,Bromide UV,Nitrate,Nitrate UV,Phosphate
1,DI Water,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
2,10 ppm Anion  Std,1.0000,5.10,10.41,10.76,10.67,10.47,10.47  ,11.65,10.35,10.37,9.90
3,DI water,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
4,1600x,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.19
5,800x,1.0000,0.01,n.a.,n.a.,n.a.,n.a.,0.00  ,0.01,0.01,n.a.,0.27
6,400x,1.0000,0.03,0.82,0.05,0.07,0.13,0.12  ,0.14,0.14,0.13,0.46
7,200x,1.0000,0.09,0.20,0.36,0.41,0.39,0.38  ,0.41,0.38,0.39,0.93
8,20x,1.0000,1.06,4.92,5.39,5.34,5.03,5.03  ,4.89,5.04,5.12,9.87
9,5x,1.0000,3.97,19.94,19.85,19.80,19.96,19.95  ,21.84,19.96,19.78,39.91
10,A-2x,1.0000,9.30,50.71,45.77,46.50,50.30,50.46  ,41.16,50.79,50.84,101.95
11,A-1x,1.0000,17.06,101.79,81.09,88.34,99.46,n.a.,68.98,102.16,102.33,204.62
12,DOC_CMPS_KFP_0027,1.0000,0.15,1.83,n.a.,n.a.,6.03,n.a.,n.a.,18.49,18.20,n.a.
13,DOC_CMPS_KFP_0028,1.0000,0.19,3.76,n.a.,n.a.,19.36,n.a.,n.a.,28.44,27.61,n.a.
14,DOC_CMPS_KFP_0029,1.0000,0.09,2.58,n.a.,n.a.,76.48,n.a.,n.a.,20.09,19.77,n.a.
15,DOC_CMPS_KFP_0030,1.0000,0.23,2.96,n.a.,n.a.,11.07,n.a.,n.a.,26.41,25.74,n.a.
16,DOC_CMPS_KFP_0031,1.0000,0.19,2.65,n.a.,n.a.,33.41,n.a.,n.a.,33.11,32.17,n.a.
17,DOC_CMPS_KFP_0032,1.0000,0.11,2.92,n.a.,n.a.,80.13,n.a.,n.a.,39.01,37.83,n.a.
18,DOC_CMPS_KFP_0033,1.0000,0.15,3.01,n.a.,n.a.,126.61,n.a.,n.a.,31.34,30.92,n.a.
19,DOC_CMPS_KFP_0034,1.0000,0.10,2.66,n.a.,n.a.,218.12,n.a.,n.a.,15.48,14.71,n.a.
20,DOC_CMPS_KFP_0035,1.0000,0.06,3.23,n.a.,n.a.,147.86,n.a.,n.a.,16.28,15.77,n.a.
21,DOC_CMPS_KFP_0036,1.0000,0.09,2.90,n.a.,n.a.,208.15,n.a.,n.a.,19.97,19.31,n.a.
22,DOC_CMPS_KFP_0037,1.0000,0.20,3.49,n.a.,n.a.,20.80,n.a.,n.a.,8.15,8.03,n.a.
23,DOC_CMPS_KFP_0038,1.0000,0.02,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
24,DOC_CMPS_KFP_0039,1.0000,0.02,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
25,DOC_CMPS_KFP_0040,1.0000,0.30,4.67,n.a.,n.a.,28.40,n.a.,n.a.,15.39,15.03,n.a.
26,DOC_CMPS_KFP_0041,1.0000,0.15,8.06,n.a.,n.a.,13.80,n.a.,n.a.,16.82,16.36,n.a.
27,DOC_CMPS_KFP_0042,1.0000,0.18,2.38,n.a.,n.a.,10.01,n.a.,n.a.,11.21,11.03,n.a.
28,DOC_CMPS_KFP_0043,1.0000,0.11,0.10,n.a.,n.a.,1.64,n.a.,n.a.,37.08,36.17,0.35
29,DOC_CMPS_KFP_0044,1.0000,0.14,0.05,n.a.,n.a.,1.52,n.a.,n.a.,43.77,42.53,0.55
30,DOC_CMPS_KFP_0045,1.0000,0.12,0.13,n.a.,n.a.,2.01,n.a.,n.a.,43.14,41.93,0.19
31,DOC_CMPS_KFP_0046,1.0000,0.10,0.15,n.a.,n.a.,1.87,n.a.,n.a.,53.74,52.10,0.60
32,A-20x,1.0000,1.07,4.93,5.41,5.27,5.04,5.04  ,4.86,5.05,5.14,9.97
33,MQ1,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
34,DOC_CMPS_KFP_0047,1.0000,0.11,0.38,n.a.,n.a.,2.17,n.a.,n.a.,50.22,48.78,0.50
35,DOC_CMPS_KFP_0048,1.0000,0.13,0.49,n.a.,n.a.,2.23,n.a.,n.a.,46.43,45.14,0.96
36,DOC_CMPS_KFP_0049,1.0000,0.19,0.34,n.a.,n.a.,2.68,n.a.,n.a.,24.56,24.18,n.a.
37,DOC_CMPS_KFP_0050,1.0000,0.34,8.89,n.a.,n.a.,16.75,n.a.,n.a.,18.10,17.56,n.a.
38,DOC_CMPS_KFP_0051,1.0000,0.03,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
39,DOC_CMPS_KFP_0052,1.0000,0.02,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
40,DOC_CMPS_KFP_0053,1.0000,0.15,0.25,n.a.,n.a.,2.81,n.a.,n.a.,44.81,43.59,0.93
41,DOC_CMPS_KFP_0054,1.0000,0.14,0.21,n.a.,n.a.,2.59,n.a.,n.a.,52.73,51.17,0.42
42,DOC_CMPS_KFP_0055,1.0000,0.21,7.31,n.a.,n.a.,4.68,n.a.,n.a.,30.34,29.73,n.a.
43,DOC_CMPS_KFP_0056,1.0000,0.20,5.76,n.a.,n.a.,7.08,n.a.,n.a.,50.71,49.18,n.a.
44,DOC_CMPS_KFP_0057,1.0000,0.13,8.13,n.a.,n.a.,8.53,n.a.,n.a.,59.79,57.84,n.a.
45,DOC_CMPS_KFP_0058,1.0000,0.09,5.42,n.a.,n.a.,52.61,n.a.,n.a.,2.58,2.38,n.a.
46,DOC_CMPS_KFP_0059,1.0000,0.11,4.52,n.a.,n.a.,28.14,n.a.,n.a.,25.74,25.22,n.a.
47,DOC_CMPS_KFP_0060,1.0000,0.09,3.46,n.a.,n.a.,41.22,n.a.,n.a.,18.04,17.68,n.a.
48,DOC_CMPS_KFP_0061,1.0000,0.20,10.32,n.a.,n.a.,8.58,n.a.,n.a.,30.25,29.66,n.a.
49,DOC_CMPS_KFP_0062,1.0000,0.14,3.76,n.a.,n.a.,9.35,n.a.,n.a.,6.91,6.77,n.a.
50,DOC_CMPS_KFP_0063,1.0000,0.13,0.20,n.a.,n.a.,2.59,n.a.,n.a.,53.26,51.62,0.38
51,DOC_CMPS_KFP_0064,1.0000,0.02,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
52,DOC_CMPS_KFP_0065,1.0000,0.03,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
53,DOC_CMPS_KFP_0066,1.0000,0.19,3.85,n.a.,n.a.,5.02,n.a.,n.a.,11.48,11.33,n.a.
54,A-20x,1.0000,1.06,4.92,5.40,5.30,5.04,5.03  ,4.83,5.04,5.11,9.95
55,MQ2,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
56,DOC_CMPS_KFP_0067,1.0000,0.07,1.35,n.a.,n.a.,195.63,n.a.,n.a.,6.62,5.96,n.a.
57,DOC_CMPS_KFP_0068,1.0000,0.16,3.71,n.a.,n.a.,120.99,n.a.,n.a.,10.50,9.77,n.a.
58,DOC_CMPS_KFP_0069,1.0000,0.12,3.24,n.a.,n.a.,211.45,n.a.,n.a.,16.75,15.80,n.a.
59,DOC_CMPS_KFP_0070,1.0000,0.11,2.83,n.a.,n.a.,164.12,n.a.,n.a.,3.67,3.09,n.a.
60,DOC_CMPS_KFP_0071,1.0000,0.06,2.86,n.a.,n.a.,110.29,n.a.,n.a.,20.50,20.08,n.a.
61,DOC_CMPS_KFP_0072,1.0000,0.11,2.41,n.a.,n.a.,71.51,n.a.,n.a.,21.65,21.12,n.a.
62,DOC_CMPS_KFP_0073,1.0000,0.05,2.30,n.a.,n.a.,156.09,n.a.,n.a.,11.63,11.28,n.a.
63,DOC_CMPS_KFP_0074,1.0000,0.10,3.71,n.a.,n.a.,244.42,n.a.,n.a.,11.79,10.87,n.a.
64,DOC_CMPS_KFP_0075,1.0000,0.15,6.54,0.10,0.12,271.69,n.a.,n.a.,11.65,10.56,n.a.
65,DOC_CMPS_KFP_0076,1.0000,0.10,2.97,n.a.,n.a.,413.18,n.a.,n.a.,4.59,3.52,n.a.
66,DOC_CMPS_KFP_0077,1.0000,0.03,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
67,DOC_CMPS_KFP_0078,1.0000,0.02,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
68,DOC_CMPS_KFP_0079,1.0000,0.06,0.20,n.a.,n.a.,1.57,n.a.,n.a.,43.04,41.89,0.42
69,DOC_CMPS_KFP_0080,1.0000,0.15,0.12,n.a.,n.a.,1.19,n.a.,n.a.,31.01,30.29,n.a.
70,DOC_CMPS_KFP_0081,1.0000,0.10,0.10,n.a.,n.a.,0.98,n.a.,n.a.,26.66,26.20,n.a.
71,DOC_CMPS_KFP_0082,1.0000,0.06,0.52,n.a.,n.a.,2.95,n.a.,n.a.,29.64,28.96,0.48
72,DOC_CMPS_KFP_0083,1.0000,0.07,0.43,n.a.,n.a.,2.46,n.a.,n.a.,51.54,49.98,0.35
73,DOC_CMPS_KFP_0084,1.0000,0.09,0.14,n.a.,n.a.,1.18,n.a.,n.a.,27.21,26.69,n.a.
74,DOC_CMPS_KFP_0085,1.0000,0.06,n.a.,n.a.,n.a.,1.67,n.a.,n.a.,39.86,38.86,n.a.
75,DOC_CMPS_KFP_0086,1.0000,0.07,0.20,n.a.,n.a.,1.77,n.a.,n.a.,52.43,50.84,0.38
76,A-20x,1.0000,1.06,4.90,5.38,5.33,5.02,5.02  ,4.80,5.03,5.12,9.94
77,MQ3,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
78,DOC_CMPS_KFP_0087,1.0000,0.10,0.16,n.a.,n.a.,0.53,n.a.,n.a.,30.02,29.31,n.a.
79,DOC_CMPS_KFP_0088,1.0000,0.14,0.43,n.a.,n.a.,3.82,n.a.,n.a.,6.12,5.91,0.26
80,DOC_CMPS_KFP_0089,1.0000,0.17,0.20,n.a.,n.a.,1.24,n.a.,n.a.,32.77,32.06,n.a.
81,DOC_CMPS_KFP_0090,1.0000,0.05,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
82,DOC_CMPS_KFP_0091,1.0000,0.04,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
83,DOC_CMPS_KFP_0092,1.0000,0.11,0.28,n.a.,n.a.,2.21,n.a.,n.a.,48.99,47.58,4.56
84,DOC_CMPS_KFP_0093,1.0000,0.04,0.79,n.a.,n.a.,1.61,n.a.,n.a.,0.01,n.a.,n.a.
85,DOC_CMPS_KFP_0094,1.0000,0.13,0.87,n.a.,n.a.,2.99,n.a.,n.a.,29.80,29.20,0.69
86,DOC_CMPS_KFP_0095,1.0000,0.22,1.69,n.a.,n.a.,7.48,n.a.,n.a.,12.33,12.12,n.a.
87,DOC_CMPS_KFP_0096,1.0000,0.26,1.65,n.a.,n.a.,4.26,n.a.,n.a.,21.62,21.20,0.92
88,DOC_CMPS_KFP_0097,1.0000,0.23,0.82,n.a.,n.a.,2.83,n.a.,n.a.,16.39,16.16,n.a.
89,DOC_CMPS_KFP_0098,1.0000,0.18,0.80,n.a.,n.a.,1.93,n.a.,n.a.,22.23,21.91,0.36
90,DOC_CMPS_KFP_0099,1.0000,0.15,2.56,n.a.,n.a.,2.36,n.a.,n.a.,32.33,31.60,n.a.
91,DOC_CMPS_KFP_0100,1.0000,0.11,0.78,n.a.,n.a.,6.08,n.a.,n.a.,28.98,28.41,n.a.
92,DOC_CMPS_KFP_0101,1.0000,0.14,0.56,n.a.,n.a.,4.09,n.a.,n.a.,33.13,32.32,n.a.
93,DOC_CMPS_KFP_0102,1.0000,0.14,1.13,n.a.,n.a.,1.41,n.a.,n.a.,1.94,1.91,0.35
94,DOC_CMPS_KFP_0103,1.0000,0.03,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
95,DOC_CMPS_KFP_0104,1.0000,0.03,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
96,DOC_CMPS_KFP_0105,1.0000,0.17,1.04,n.a.,n.a.,3.64,n.a.,n.a.,28.16,27.57,n.a.
97,DOC_CMPS_KFP_0106,1.0000,0.12,0.68,n.a.,n.a.,8.36,n.a.,n.a.,15.05,14.73,n.a.
98,A-20x,1.0000,1.06,4.92,5.38,5.28,5.03,5.03  ,4.79,5.04,5.16,9.96
99,MQ4,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
100,DOC_CMPS_KFP_0107,1.0000,0.16,0.27,n.a.,n.a.,8.58,n.a.,n.a.,14.90,14.64,n.a.
101,DOC_CMPS_KFP_0108,1.0000,0.19,0.57,n.a.,n.a.,10.76,n.a.,n.a.,14.88,14.63,n.a.
102,DOC_CMPS_KFP_0109,1.0000,0.11,0.16,n.a.,n.a.,4.49,n.a.,n.a.,33.84,33.09,n.a.
103,DOC_CMPS_KFP_0110,1.0000,0.15,0.76,n.a.,n.a.,6.68,n.a.,n.a.,21.43,21.00,n.a.
104,DOC_CMPS_KFP_0111,1.0000,0.11,1.05,n.a.,n.a.,6.03,n.a.,n.a.,28.74,28.15,n.a.
105,DOC_CMPS_KFP_0112,1.0000,0.07,1.43,n.a.,n.a.,44.02,n.a.,n.a.,5.14,5.04,n.a.
106,DOC_CMPS_KFP_0113,1.0000,0.07,1.89,n.a.,n.a.,56.05,n.a.,n.a.,17.82,17.54,n.a.
107,DOC_CMPS_KFP_0114,1.0000,0.08,1.68,n.a.,n.a.,54.86,n.a.,n.a.,9.28,9.24,n.a.
108,DOC_CMPS_KFP_0115,1.0000,0.16,0.72,n.a.,n.a.,9.64,n.a.,n.a.,10.19,9.97,n.a.
109,DOC_CMPS_KFP_0116,1.0000,0.03,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
110,DOC_CMPS_KFP_0117,1.0000,0.02,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
111,DOC_CMPS_KFP_0118,1.0000,0.09,1.77,n.a.,n.a.,74.71,n.a.,n.a.,5.79,5.47,n.a.
112,A-20x,1.0000,1.07,4.93,5.38,5.23,5.04,5.05  ,4.81,5.06,5.13,9.86
113,MQ4,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
114,DOC_CMPS_KFP_0119,1.0000,0.06,1.56,n.a.,n.a.,54.59,n.a.,n.a.,11.12,11.04,n.a.
115,DOC_CMPS_KFP_0120,1.0000,0.11,2.31,n.a.,n.a.,49.24,n.a.,n.a.,10.39,10.33,n.a.
116,DOC_CMPS_KFP_0121,1.0000,0.14,1.83,n.a.,n.a.,100.43,n.a.,n.a.,12.72,12.20,n.a.
117,DOC_CMPS_KFP_0122,1.0000,0.10,1.80,n.a.,n.a.,85.38,n.a.,n.a.,13.14,13.08,n.a.
118,DOC_CMPS_KFP_0123,1.0000,0.04,0.77,n.a.,n.a.,4.16,n.a.,n.a.,14.54,14.38,n.a.
119,DOC_CMPS_KFP_0124,1.0000,0.04,0.01,n.a.,n.a.,2.02,n.a.,n.a.,5.49,5.46,1.96
120,DOC_CMPS_KFP_0125,1.0000,0.04,0.39,n.a.,n.a.,3.54,n.a.,n.a.,22.17,21.80,n.a.
121,DOC_CMPS_KFP_0126,1.0000,0.04,0.06,n.a.,n.a.,1.82,n.a.,n.a.,2.44,2.43,0.34
122,A-20x,1.0000,1.07,4.92,5.42,5.27,5.05,5.04  ,4.79,5.05,5.16,10.03
123,MQ5,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
124,DOC_CMPS_KFP_0127,1.0000,0.07,n.a.,n.a.,n.a.,1.86,n.a.,n.a.,2.26,2.26,n.a.
125,DOC_CMPS_KFP_0128,1.0000,0.08,1.60,n.a.,n.a.,51.77,n.a.,n.a.,2.62,2.43,n.a.
126,DOC_CMPS_KFP_0129,1.0000,0.04,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
127,DOC_CMPS_KFP_0130,1.0000,0.03,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
128,DOC_CMPS_KFP_0131,1.0000,0.05,0.25,n.a.,n.a.,6.36,n.a.,n.a.,9.08,8.97,n.a.
129,DOC_CMPS_KFP_0132,1.0000,0.06,1.87,n.a.,n.a.,9.51,n.a.,n.a.,33.66,32.89,n.a.
130,DOC_CMPS_KFP_0133,1.0000,0.12,4.64,n.a.,n.a.,7.59,n.a.,n.a.,2.65,2.63,n.a.
131,DOC_CMPS_KFP_0134,1.0000,0.15,0.22,n.a.,n.a.,2.74,n.a.,n.a.,16.74,16.48,n.a.
132,DOC_CMPS_KFP_0135,1.0000,0.17,1.84,n.a.,n.a.,1.07,n.a.,n.a.,2.58,2.60,n.a.
133,DOC_CMPS_KFP_0136,1.0000,0.14,0.40,n.a.,n.a.,1.63,n.a.,n.a.,0.05,0.03,n.a.
134,DOC_CMPS_KFP_0137,1.0000,0.07,0.17,n.a.,n.a.,1.97,n.a.,n.a.,0.01,n.a.,n.a.
135,DOC_CMPS_KFP_0138,1.0000,0.08,0.16,n.a.,n.a.,1.79,n.a.,n.a.,0.25,0.25,n.a.
136,DOC_CMPS_KFP_0139,1.0000,0.03,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
137,DOC_CMPS_KFP_0140,1.0000,0.01,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.03,n.a.,n.a.
138,DOC_CMPS_KFP_0141,1.0000,0.19,n.a.,n.a.,n.a.,1.64,n.a.,n.a.,0.73,0.74,n.a.
139,DOC_CMPS_KFP_0142,1.0000,0.44,0.37,n.a.,n.a.,2.52,n.a.,n.a.,5.18,5.12,n.a.
140,DOC_CMPS_KFP_0143,1.0000,0.06,0.05,n.a.,n.a.,2.09,n.a.,n.a.,0.92,0.94,n.a.
141,DOC_CMPS_KFP_0144,1.0000,0.41,0.39,n.a.,n.a.,2.54,n.a.,n.a.,5.61,5.63,n.a.
142,DOC_CMPS_KFP_0145,1.0000,0.43,0.57,n.a.,n.a.,4.30,n.a.,n.a.,10.78,10.63,n.a.
143,DOC_CMPS_KFP_0146,1.0000,0.40,0.68,n.a.,n.a.,4.20,n.a.,n.a.,10.14,9.96,n.a.
144,A-20x,1.0000,1.06,4.92,5.41,5.31,5.05,5.03  ,4.79,5.04,5.11,10.00
145,MQ6,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
146,DOC_CMPS_KFP_0147,1.0000,0.17,1.11,n.a.,n.a.,14.83,n.a.,n.a.,6.87,6.77,n.a.
147,DOC_CMPS_KFP_0149,1.0000,0.49,0.22,n.a.,n.a.,2.10,n.a.,n.a.,1.65,1.61,n.a.
148,DOC_CMPS_KFP_0150,1.0000,0.42,0.50,n.a.,n.a.,1.77,n.a.,n.a.,6.22,6.15,n.a.
149,DOC_CMPS_KFP_0151,1.0000,0.04,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
150,DOC_CMPS_KFP_0152,1.0000,0.12,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
151,DOC_CMPS_KFP_0153,1.0000,0.08,0.56,n.a.,n.a.,4.27,n.a.,n.a.,67.86,65.40,6.00
152,DOC_CMPS_KFP_0154,1.0000,0.04,0.09,n.a.,n.a.,2.07,n.a.,n.a.,40.46,39.41,9.68
153,DOC_CMPS_KFP_0155,1.0000,0.09,0.17,n.a.,n.a.,2.82,n.a.,n.a.,39.89,38.83,12.37
154,DOC_CMPS_KFP_0156,1.0000,0.08,n.a.,n.a.,n.a.,1.55,n.a.,n.a.,35.34,34.48,4.74
155,DOC_CMPS_KFP_0157,1.0000,0.06,0.04,n.a.,n.a.,1.91,n.a.,n.a.,40.86,39.73,3.95
156,DOC_CMPS_KFP_0158,1.0000,0.02,0.17,n.a.,n.a.,2.38,n.a.,n.a.,44.02,42.81,14.13
157,DOC_CMPS_KFP_0159,1.0000,0.02,0.55,n.a.,n.a.,3.56,n.a.,n.a.,43.76,42.57,32.76
158,DOC_CMPS_KFP_0160,1.0000,0.05,0.35,n.a.,n.a.,2.62,n.a.,n.a.,53.23,51.56,10.84
159,DOC_CMPS_KFP_0161,1.0000,0.03,1.01,n.a.,n.a.,3.69,n.a.,n.a.,59.23,57.31,10.09
160,DOC_CMPS_KFP_0162,1.0000,0.03,2.76,n.a.,n.a.,5.83,n.a.,n.a.,22.47,22.13,13.40
161,DOC_CMPS_KFP_0163,1.0000,0.04,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
162,DOC_CMPS_KFP_0164,1.0000,0.03,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
163,DOC_CMPS_KFP_0165,1.0000,0.20,2.04,n.a.,n.a.,6.70,n.a.,n.a.,34.77,33.89,1.62
164,DOC_CMPS_KFP_0166,1.0000,0.17,2.40,n.a.,n.a.,4.45,n.a.,n.a.,27.68,27.07,0.67
165,A-20x,1.0000,1.06,4.91,5.40,5.30,5.05,5.03  ,4.85,5.04,5.13,10.01
166,MQ7,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
167,DOC_CMPS_KFP_0167,1.0000,0.18,3.67,n.a.,n.a.,6.48,n.a.,n.a.,38.17,37.14,0.85
168,DOC_CMPS_KFP_0168,1.0000,0.14,1.04,n.a.,n.a.,2.76,n.a.,n.a.,37.80,36.82,1.27
169,DOC_CMPS_KFP_0169,1.0000,0.03,0.23,n.a.,n.a.,2.07,n.a.,n.a.,30.50,29.84,15.38
170,DOC_CMPS_KFP_0170,1.0000,0.04,4.09,n.a.,n.a.,6.24,n.a.,1444.87,146.09,n.a.,52.99
171,DOC_CMPS_KFP_0171,1.0000,0.10,2.52,n.a.,n.a.,3.78,n.a.,n.a.,41.84,40.65,5.25
172,DOC_CMPS_KFP_0172,1.0000,0.06,4.25,n.a.,n.a.,12.38,n.a.,n.a.,35.88,34.99,4.73
173,DOC_CMPS_KFP_0173,1.0000,0.37,5.21,n.a.,n.a.,16.42,n.a.,n.a.,44.00,42.50,n.a.
174,DOC_CMPS_KFP_0174,1.0000,0.26,3.00,n.a.,n.a.,47.52,n.a.,n.a.,11.09,11.03,n.a.
175,DOC_CMPS_KFP_0175,1.0000,0.04,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
176,DOC_CMPS_KFP_0176,1.0000,0.03,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
177,A-20x,1.0000,1.06,4.89,5.36,5.22,5.02,4.99  ,4.87,5.01,5.10,9.97
178,MQ8,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
179,MQ8,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
180,10 ppm Anion  Std,1.0000,5.12,10.46,10.85,10.76,10.56,10.54  ,11.78,10.41,10.43,10.07
181,DI water,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
182,1600x,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.20
183,800x,1.0000,0.01,n.a.,n.a.,n.a.,n.a.,0.01  ,0.01,n.a.,n.a.,0.28
184,400x,1.0000,0.04,0.82,0.01,0.03,0.13,0.12  ,0.14,0.13,0.12,0.49
185,200x,1.0000,0.09,0.20,0.32,0.34,0.40,0.38  ,0.42,0.36,0.37,1.02
186,20x,1.0000,1.07,4.93,5.33,5.18,5.06,5.04  ,4.91,5.04,5.14,10.02
187,5x,1.0000,4.00,20.09,19.98,20.07,20.03,20.03  ,18.21,20.02,20.16,40.12
188,A-2x,1.0000,9.33,51.06,46.24,47.34,50.38,50.54  ,41.32,50.92,50.80,102.29
189,5 ppm F 10 ppm Anion Std,1.0000,5.02,10.07,10.18,10.13,10.12,10.11  ,9.92,10.02,11.42,9.67
190,5 ppm F 10 ppm Anion Std,1.0000,4.90,9.92,10.23,10.21,10.07,10.00  ,9.52,9.91,10.01,9.86
191,DI Water,1.0000,n.a.,3.80,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
192,DI Water,1.0000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
193,0.1 std,1.0000,0.04,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.20
194,0.5 Std,1.0000,0.24,0.17,0.36,0.39,0.36,0.36  ,0.40,0.35,0.37,0.51
195,1.0 Std,1.0000,0.50,0.68,0.93,0.92,0.86,0.85  ,0.89,0.84,0.88,0.95
196,2.5 Std,1.0000,1.29,2.23,2.56,2.52,2.41,2.39  ,2.39,2.37,2.44,2.38
197,5 Std,1.0000,2.54,4.80,5.23,5.14,4.97,4.94  ,4.81,4.89,4.98,4.84
198,10 Std,1.0000,4.88,9.89,10.27,10.16,10.04,9.99  ,11.13,9.89,9.89,9.82
199,25 Std,1.0000,11.23,25.38,24.01,24.30,25.39,25.38  ,22.69,25.19,25.39,25.01
200,50 Std,1.0000,20.34,50.89,44.37,46.50,50.58,50.64  ,41.34,50.51,50.56,50.66
201,5 ppm F 10 ppm Anion Std,1.0000,4.90,9.91,10.32,10.21,10.10,10.02  ,9.50,9.92,10.07,9.97
,Sum:,,139.685  ,675.450  ,413.083  ,422.963  ,4513.586  ,343.028  ,,,,
,Average:,,0.759  ,4.386  ,12.518  ,12.817  ,28.749  ,10.395  ,,,,
,Rel.Std.Dev:,,323.515 %,250.481 %,141.107 %,146.735 %,207.302 %,136.851 %,,,,